,timestamp,open,high,low,close,volume
80,2022-04-14,2609.59,2609.59,2532.02,2534.6,1579899
81,2022-04-13,2560.0,2606.68,2554.825,2597.88,1396362
82,2022-04-12,2632.0,2632.0,2535.7797,2554.29,1635535
83,2022-04-11,2636.47,2641.85,2573.37,2576.47,1844153
84,2022-04-08,2711.67,2713.4,2659.31,2665.75,1257140
85,2022-04-07,2720.2,2743.29,2684.5479,2717.77,1311680
86,2022-04-06,2775.0,2787.21,2710.34,2730.96,1623424
87,2022-04-05,2857.38,2859.81,2807.65,2811.82,1045707
88,2022-04-04,2807.17,2874.24,2806.21,2859.43,1298542
89,2022-04-01,2790.0,2809.415,2766.15,2803.01,1297072
90,2022-03-31,2841.06,2842.155,2780.49,2781.35,1876236
91,2022-03-30,2849.2,2854.4063,2832.0,2838.77,994238
92,2022-03-29,2852.95,2875.87,2840.765,2850.11,1715851
93,2022-03-28,2818.01,2840.05,2796.225,2829.11,1752463
94,2022-03-25,2838.32,2840.7,2794.75,2833.46,1204457
95,2022-03-24,2784.0,2832.375,2755.01,2831.44,1319828
96,2022-03-23,2774.05,2791.77,2756.7,2765.51,1257670
97,2022-03-22,2722.03,2821.0,2722.03,2797.36,1739455
98,2022-03-21,2723.27,2741.0,2681.845,2722.03,1327701
99,2022-03-18,2668.49,2724.88,2645.165,2722.51,2203619
