,timestamp,open,high,low,close,volume
231,2021-10-08,226.75,228.7124,225.4,226.39,4515032
232,2021-10-07,227.34,229.0,225.9,226.48,7748521
233,2021-10-06,221.08,225.07,219.2001,224.99,7157571
234,2021-10-05,224.27,226.45,222.42,224.42,5687275
235,2021-10-04,225.68,227.9707,222.0,223.79,6946121
236,2021-10-01,222.85,226.72,220.6,226.0,9113628
237,2021-09-30,226.08,226.15,219.46,219.94,10366948
238,2021-09-29,227.8,229.9399,224.86,225.36,16808041
239,2021-09-28,222.9,224.577,216.4201,218.41,9639787
240,2021-09-27,224.0,228.6,223.8775,224.16,9749201
241,2021-09-24,219.13,222.41,218.66,221.39,6498169
242,2021-09-23,217.81,222.62,217.1501,221.1,9344582
243,2021-09-22,210.0,217.99,209.65,216.98,10953034
244,2021-09-21,210.25,211.76,207.72,208.51,7139027
245,2021-09-20,210.81,212.43,206.53,209.5,10567364
246,2021-09-17,213.12,215.37,211.91,213.36,7944216
247,2021-09-16,213.96,216.31,213.31,213.36,6370944
248,2021-09-15,211.79,214.35,210.32,214.22,7916346
249,2021-09-14,215.84,216.11,210.711,211.57,9947021
250,2021-09-13,211.35,215.64,209.88,214.48,10175861
251,2021-09-10,215.16,215.89,210.12,210.3,6959706
252,2021-09-09,211.15,216.61,210.72,213.94,9242766
253,2021-09-08,213.6,216.08,210.51,211.38,8877646
254,2021-09-07,215.91,216.71,212.17,214.24,13196121
255,2021-09-03,219.454,221.18,217.46,218.17,6400289
256,2021-09-02,218.95,223.84,218.08,220.83,8905096
257,2021-09-01,220.0,221.76,217.62,218.12,7157411
258,2021-08-31,217.33,221.325,217.0854,219.5,6764472
259,2021-08-30,222.35,222.37,217.53,217.66,7587846
260,2021-08-27,217.47,222.43,216.86,221.75,7684922
261,2021-08-26,221.41,222.9,215.91,216.5,8341440
262,2021-08-25,221.5,222.3,219.1,221.03,6528930
263,2021-08-24,220.11,223.1,219.8,221.43,8942578
264,2021-08-23,215.83,220.18,215.38,219.4,10392069
265,2021-08-20,212.31,214.7399,210.94,212.67,9335698
266,2021-08-19,216.3,218.2965,211.73,212.16,11404356
267,2021-08-18,221.73,223.65,218.9,219.0,9000859
268,2021-08-17,226.2,226.24,219.8,222.22,13123951
269,2021-08-16,231.9,232.03,227.14,229.06,7626887
270,2021-08-13,238.01,239.69,234.2848,234.46,6357579
271,2021-08-12,240.0,241.15,236.51,238.18,6816343
272,2021-08-11,236.61,239.59,234.58,239.49,9663966
273,2021-08-10,231.97,236.85,231.62,235.78,9603454
274,2021-08-09,229.0,233.5723,226.89,232.27,8358622
275,2021-08-06,231.55,233.57,230.42,231.33,6061935
276,2021-08-05,226.68,231.54,226.49,229.94,8362602
277,2021-08-04,226.42,232.35,225.33,226.63,9756279
278,2021-08-03,225.9,229.1,221.3,229.09,7326398
279,2021-08-02,227.19,230.47,224.87,225.34,8889125
280,2021-07-30,229.39,231.18,225.4,226.48,9940082
281,2021-07-29,233.69,234.8199,231.12,231.63,8512703
282,2021-07-28,234.05,237.49,231.3301,231.57,19330500
283,2021-07-27,223.17,225.7,220.42,222.27,8784223
284,2021-07-26,220.0,226.1209,219.89,225.85,8933194
285,2021-07-23,222.97,224.63,220.94,221.52,9379453
286,2021-07-22,221.52,222.25,218.31,220.87,9768898
287,2021-07-21,219.5,224.09,218.9,222.54,11437567
288,2021-07-20,208.1,217.3699,206.62,217.15,17027300
289,2021-07-19,211.18,211.55,204.8,206.99,24123597
290,2021-07-16,223.11,224.0,217.0338,217.74,12413422
291,2021-07-15,222.88,226.666,220.8,222.76,12228645
292,2021-07-14,229.02,230.515,224.3,224.45,12137004
293,2021-07-13,232.27,234.49,228.16,228.2,21029504
294,2021-07-12,237.99,240.77,236.4626,238.29,9071492
295,2021-07-09,237.77,240.38,236.22,239.59,12385382
296,2021-07-08,227.48,237.47,226.16,236.77,17964250
297,2021-07-07,235.17,238.01,230.5201,231.78,11497000
298,2021-07-06,236.85,237.1727,233.47,236.14,11045802
299,2021-07-02,239.55,240.1073,233.47,236.68,15722452
300,2021-07-01,240.36,241.8,238.61,239.73,9516185
301,2021-06-30,236.24,241.17,236.0,239.56,12089069
302,2021-06-29,243.74,244.37,235.66,235.76,16743926
303,2021-06-28,244.73,245.08,238.88,239.96,18151979
304,2021-06-25,250.75,252.3,248.25,248.38,9625783
305,2021-06-24,245.2,250.74,243.7,250.57,13755551
306,2021-06-23,244.8,246.87,243.17,243.57,9874664
307,2021-06-22,244.5,244.63,241.08,243.78,10042509
308,2021-06-21,238.66,245.62,237.25,245.28,15301780
309,2021-06-18,237.79,239.31,235.8,237.35,11965015
310,2021-06-17,241.96,243.5,237.33,239.22,10774398
311,2021-06-16,245.25,246.0601,241.55,242.27,10436260
312,2021-06-15,245.36,248.51,244.94,246.54,10630916
313,2021-06-14,246.44,249.2,244.4,245.14,9344427
314,2021-06-11,250.35,251.12,245.78,247.28,9934179
315,2021-06-10,251.72,255.14,248.1,248.34,14519161
316,2021-06-09,251.2,253.17,247.91,248.06,10693220
317,2021-06-08,256.26,256.31,250.0,252.76,15113870
318,2021-06-07,251.5,253.1999,248.81,252.66,10605972
319,2021-06-04,251.51,251.7999,248.49,249.92,8798961
320,2021-06-03,252.98,254.8,249.69,250.32,10401952
321,2021-06-02,255.6,258.3957,254.62,255.62,10820398
322,2021-06-01,253.0,255.64,251.52,254.73,13562787
323,2021-05-28,247.475,248.98,245.37,247.02,11197398
324,2021-05-27,248.11,252.6,247.19,250.7,18404388
325,2021-05-26,241.7,242.49,239.87,241.37,7240189
326,2021-05-25,240.0,243.78,239.23,240.74,12908035
327,2021-05-24,235.14,238.5,232.6,237.44,10105966
328,2021-05-21,232.9,236.3,231.39,234.82,16578995
329,2021-05-20,225.13,228.4389,223.77,227.65,9218913
330,2021-05-19,223.18,225.12,220.28,224.42,13162733
331,2021-05-18,227.25,232.2652,226.43,227.55,10081074
332,2021-05-17,226.24,228.26,223.58,227.98,9559323
333,2021-05-14,225.99,228.81,224.35,228.47,10162396
334,2021-05-13,223.0,229.27,219.07,222.64,16503373
335,2021-05-12,227.25,229.74,220.63,220.78,14931188
336,2021-05-11,226.56,230.1299,223.85,228.88,16273165
337,2021-05-10,236.84,241.1049,232.5,232.93,14813935
338,2021-05-07,229.8,235.905,227.99,235.47,12822993
339,2021-05-06,229.3,231.165,226.545,229.81,11857109
340,2021-05-05,232.45,233.49,227.56,228.18,14913500
341,2021-05-04,235.75,236.65,225.65,233.63,17807207
342,2021-05-03,234.11,237.1,233.81,235.19,9887848
343,2021-04-30,233.68,236.77,232.7,234.31,10380437
344,2021-04-29,237.0,237.68,231.8,235.94,12296078
345,2021-04-28,239.0,239.65,232.85,235.46,19054131
346,2021-04-27,241.88,243.49,239.41,242.47,10583259
347,2021-04-26,240.24,244.65,240.1,241.44,10599561
348,2021-04-23,233.89,238.58,233.11,238.38,11553322
349,2021-04-22,235.955,239.6499,233.38,234.33,13854396
350,2021-04-21,232.22,236.76,230.22,235.92,12847033
351,2021-04-20,241.03,241.088,232.34,234.06,19483582
352,2021-04-19,247.0,247.0,242.22,244.15,9249340
353,2021-04-16,252.0,253.05,246.2312,248.18,14605952
354,2021-04-15,253.56,254.12,249.43,251.11,9479008
355,2021-04-14,255.32,258.37,251.28,252.43,12661806
356,2021-04-13,248.33,254.4873,246.1,253.27,15901401
357,2021-04-12,250.57,251.55,246.29,249.52,10383610
358,2021-04-09,250.51,252.8399,249.438,252.36,12255890
359,2021-04-08,251.7,254.95,249.31,254.95,9899948
360,2021-04-07,255.31,255.9,250.83,252.58,9925745
361,2021-04-06,257.21,259.35,254.6643,255.17,11180296
362,2021-04-05,256.56,260.48,256.25,259.36,13750297
363,2021-04-01,256.67,257.88,251.31,252.96,10934489
364,2021-03-31,254.7,257.88,253.36,254.72,14138489
365,2021-03-30,251.24,253.5,248.91,252.01,12577251
366,2021-03-29,251.3,254.71,248.03,250.52,22198781
367,2021-03-26,249.62,250.9,240.3,244.87,17157068
368,2021-03-25,234.34,247.58,231.7,247.19,27553588
369,2021-03-24,243.75,248.8,239.06,239.24,24055110
370,2021-03-23,249.26,251.3,239.43,241.25,21358225
371,2021-03-22,255.82,257.6699,250.16,251.23,15230028
372,2021-03-19,257.75,258.88,251.31,255.82,17330779
373,2021-03-18,261.32,267.3693,254.73,256.06,24595516
374,2021-03-17,254.7,263.61,253.68,263.59,23785524
375,2021-03-16,263.23,264.17,254.02,255.21,28785798
376,2021-03-15,274.15,278.5671,264.33,265.63,34889116
377,2021-03-12,253.86,269.72,253.5,269.19,35264331
378,2021-03-11,248.77,256.65,246.55,252.0,30139245
379,2021-03-10,233.81,246.8,232.88,245.34,27753366
380,2021-03-09,226.81,234.06,222.5801,230.61,21001194
381,2021-03-08,226.67,229.89,223.71,224.03,13836761
382,2021-03-05,229.01,229.92,213.8,223.22,20026576
383,2021-03-04,232.73,237.1027,218.7,224.71,26645062
384,2021-03-03,226.36,235.4,225.04,228.56,30426042
385,2021-03-02,224.79,227.19,222.15,223.14,11114402
386,2021-03-01,219.6,226.98,219.02,224.39,18735442
387,2021-02-26,218.51,220.66,211.29,212.01,12699629
388,2021-02-25,227.8,228.5,214.71,216.45,18774835
389,2021-02-24,212.1,229.61,211.6,229.34,30709277
390,2021-02-23,214.15,214.75,206.6,212.12,15996695
391,2021-02-22,211.89,220.39,210.8,212.88,21275718
392,2021-02-19,209.97,217.64,209.15,217.47,12415284
393,2021-02-18,213.45,214.34,208.08,208.48,9121302
394,2021-02-17,215.52,218.71,212.68,215.52,9169815
395,2021-02-16,213.08,217.4,212.3301,217.18,10171133
396,2021-02-12,210.36,213.16,209.67,210.98,6010791
397,2021-02-11,212.235,213.99,208.5709,210.66,7140235
398,2021-02-10,215.65,217.49,211.12,211.92,11421079
399,2021-02-09,210.6,216.73,208.9027,215.12,13470586
400,2021-02-08,209.55,211.99,208.3,211.95,11182088
401,2021-02-05,212.25,213.1988,206.66,207.93,9546076
402,2021-02-04,209.87,212.48,208.02,210.64,11869930
403,2021-02-03,202.0,208.16,201.2606,207.39,11836856
404,2021-02-02,198.98,203.03,198.09,200.94,11039127
405,2021-02-01,196.0,197.38,192.86,195.84,9061904
406,2021-01-29,198.3,201.57,193.1201,194.19,13683736
407,2021-01-28,198.045,200.42,196.0,197.23,10403214
408,2021-01-27,196.9,199.47,191.8504,194.03,20948458
409,2021-01-26,205.34,208.35,201.79,202.06,11011763
410,2021-01-25,203.265,203.8,199.3,203.36,14276235
411,2021-01-22,205.55,206.6999,204.27,205.84,7514630
412,2021-01-21,211.72,211.93,206.34,207.41,11119827
413,2021-01-20,213.24,215.59,211.21,211.45,9727036
414,2021-01-19,206.99,211.52,206.52,210.71,11947219
415,2021-01-15,208.96,209.25,204.2,204.32,11103341
416,2021-01-14,208.79,214.19,208.21,209.91,12446820
417,2021-01-13,207.15,208.79,204.85,207.21,8570469
418,2021-01-12,206.65,209.06,204.81,208.41,12599521
419,2021-01-11,203.03,207.7799,201.01,206.79,16789281
420,2021-01-08,213.61,214.1,208.155,209.9,14144017
421,2021-01-07,213.39,216.6,211.78,212.71,14474098
422,2021-01-06,210.22,215.61,209.34,211.03,16202157
423,2021-01-05,204.74,213.35,204.6,211.63,19338304
424,2021-01-04,210.0,210.2,202.4911,202.72,21225594
425,2020-12-31,216.24,216.9,212.7,214.06,10487567
426,2020-12-30,216.36,218.554,214.365,216.67,10812617
427,2020-12-29,218.3,221.68,215.4,216.25,14593765
428,2020-12-28,218.19,219.2,215.1627,216.09,8821894
429,2020-12-24,219.62,219.88,216.05,217.15,6398510
430,2020-12-23,219.55,224.4022,219.32,219.69,10869007
431,2020-12-22,223.28,223.89,217.7,218.78,13326166
432,2020-12-21,212.34,219.43,211.1,219.31,18726505
433,2020-12-18,222.05,223.464,218.61,219.75,19092763
434,2020-12-17,227.24,228.49,220.53,221.24,17465600
435,2020-12-16,229.33,232.37,225.2959,225.87,17858394
436,2020-12-15,230.0,232.5,224.36,229.5,19013191
437,2020-12-14,235.0,237.63,228.37,228.62,19231239
438,2020-12-11,232.82,236.22,228.33,230.33,17311799
439,2020-12-10,228.1,237.01,228.02,234.43,16185032
440,2020-12-09,238.64,240.84,228.28,232.06,19043597
441,2020-12-08,238.7,241.7,234.46,236.57,19682031
442,2020-12-07,238.5,244.08,237.11,238.17,33246663
443,2020-12-04,236.36,238.1799,230.25,232.71,29378368
444,2020-12-03,228.3,242.0,226.53,237.2,45945139
445,2020-12-02,213.01,224.99,210.3,223.85,25912263
446,2020-12-01,214.31,218.09,213.0,213.01,15539226
447,2020-11-30,215.7,217.7799,208.5188,210.71,16501856
448,2020-11-27,218.25,219.93,216.04,216.5,9970228
449,2020-11-25,217.71,221.0,213.09,217.61,19254143
450,2020-11-24,219.43,222.95,215.76,218.49,30816128
451,2020-11-23,203.24,214.2099,201.87,211.53,28372397
452,2020-11-20,204.59,206.58,199.17,199.62,18230882
453,2020-11-19,200.45,209.44,199.9007,205.67,34236071
454,2020-11-18,223.02,223.02,203.0,203.3,65990690
455,2020-11-17,200.25,211.2,196.05,210.05,38299287
456,2020-11-16,194.56,202.94,191.3501,202.4,40562836
457,2020-11-13,178.9997,187.27,178.71,187.11,19784797
458,2020-11-12,178.95,184.59,176.25,176.72,20336210
459,2020-11-11,189.89,190.0,180.41,182.15,29907750
460,2020-11-10,182.8,193.95,180.38,188.69,46404277
461,2020-11-09,179.0,184.46,172.16,179.36,49014412
462,2020-11-06,156.33,158.47,154.52,157.74,8995560
463,2020-11-05,152.48,157.63,152.1009,157.09,12328321
464,2020-11-04,153.17,155.4,151.17,151.63,11344718
465,2020-11-03,151.83,154.82,150.64,153.65,12249773
466,2020-11-02,145.75,149.59,143.38,148.6,13854646
467,2020-10-30,147.2,149.1699,141.58,144.39,15392753
468,2020-10-29,148.03,150.1,146.6,148.29,14554267
469,2020-10-28,153.0,153.95,148.0,148.14,20279768
470,2020-10-27,159.16,160.25,155.0,155.24,15491864
471,2020-10-26,164.95,165.5,159.05,160.83,16151140
472,2020-10-23,169.99,170.26,166.05,167.36,10024180
473,2020-10-22,164.7,169.63,164.095,169.07,14238164
474,2020-10-21,166.44,167.63,163.82,163.86,11450646
475,2020-10-20,168.29,169.29,166.18,167.24,12319920
476,2020-10-19,169.09,170.84,166.11,167.11,16519618
